,Weight,Transport_Mode,Fare,Origin_Location,Origin_pincode,Destination_Location,Destination_pincode,Distance,Mode
362,22.0,Air,2947.0,Raipur,492001,Chandigarh,160017,1500.0,1
363,22.0,Surface,725.96,Raipur,492001,Chandigarh,160017,1500.0,2
364,17.0,Air,2831.0,Raipur,492001,Shimla,171001,1400.0,1
365,17.0,Surface,669.38,Raipur,492001,Shimla,171001,1400.0,2
366,10.0,Air,1363.0,Raipur,492001,Ranchi,834001,1000.0,1
367,10.0,Surface,397.68,Raipur,492001,Ranchi,834001,1000.0,2
368,24.0,Air,3211.0,Raipur,492001,Bengaluru,560001,1800.0,1
369,24.0,Surface,784.04,Raipur,492001,Bengaluru,560001,1800.0,2
370,27.0,Air,4808.16,Raipur,492001,Thiruvananthapuram,695001,2800.0,1
371,27.0,Surface,1058.38,Raipur,492001,Thiruvananthapuram,695001,2800.0,2
372,29.0,Air,5161.12,Raipur,492001,Kozhikode,673001,2700.0,1
373,29.0,Surface,1130.98,Raipur,492001,Kozhikode,673001,2700.0,2
374,27.0,Air,3748.47,Raipur,492001,Bhopal,462001,700.0,1
375,27.0,Surface,871.16,Raipur,492001,Bhopal,462001,700.0,2
376,22.0,Air,2947.0,Raipur,492001,Indore,452001,900.0,1
377,22.0,Surface,725.96,Raipur,492001,Indore,452001,900.0,2
378,28.0,Air,3885.85,Raipur,492001,Mumbai,400001,1200.0,1
379,28.0,Surface,900.2,Raipur,492001,Mumbai,400001,1200.0,2
380,15.0,Air,2023.0,Raipur,492001,Pune,411001,1200.0,1
381,15.0,Surface,560.98,Raipur,492001,Pune,411001,1200.0,2
382,17.0,Air,2287.0,Raipur,492001,Nagpur,440001,300.0,1
383,17.0,Surface,623.62,Raipur,492001,Nagpur,440001,300.0,2
384,26.0,Air,4631.68,Raipur,492001,Shillong,793001,2000.0,1
385,26.0,Surface,1022.08,Raipur,492001,Shillong,793001,2000.0,2
386,16.0,Air,2667.0,Raipur,492001,Aizawl,796001,2200.0,1
387,16.0,Surface,1016.73,Raipur,492001,Aizawl,796001,2200.0,2
388,8.0,Air,1355.0,Raipur,492001,Kohima,797001,2200.0,1
389,8.0,Surface,471.26,Raipur,492001,Kohima,797001,2200.0,2
390,9.0,Air,1231.0,Raipur,492001,Bhubaneswar,751001,1100.0,1
391,9.0,Surface,397.68,Raipur,492001,Bhubaneswar,751001,1100.0,2
392,24.0,Air,3211.0,Raipur,492001,Jaipur,302001,1100.0,1
393,24.0,Surface,784.04,Raipur,492001,Jaipur,302001,1100.0,2
394,3.0,Air,353.31,Raipur,492001,Kota,324001,1100.0,1
395,3.0,Surface,228.92,Raipur,492001,Kota,324001,1100.0,2
396,7.0,Air,1084.88,Raipur,492001,Gangtok,737101,1800.0,1
397,7.0,Surface,505.65,Raipur,492001,Gangtok,737101,1800.0,2
398,12.0,Air,1627.0,Raipur,492001,Chennai,600001,1500.0,1
399,12.0,Surface,466.68,Raipur,492001,Chennai,600001,1500.0,2
400,5.0,Air,587.0,Raipur,492001,Coimbatore,641001,2000.0,1
401,5.0,Surface,270.08,Raipur,492001,Coimbatore,641001,2000.0,2
402,4.0,Air,478.0,Raipur,492001,Hyderabad,500001,1000.0,1
403,4.0,Surface,298.42,Raipur,492001,Hyderabad,500001,1000.0,2
404,6.0,Air,937.88,Raipur,492001,Agartala,799001,2000.0,1
405,6.0,Surface,424.88,Raipur,492001,Agartala,799001,2000.0,2
406,3.0,Air,353.31,Raipur,492001,Lucknow,226001,900.0,1
407,3.0,Surface,228.92,Raipur,492001,Lucknow,226001,900.0,2
408,19.0,Air,2551.0,Raipur,492001,Kanpur,208001,900.0,1
409,19.0,Surface,667.88,Raipur,492001,Kanpur,208001,900.0,2
410,27.0,Air,3748.47,Raipur,492001,Varanasi,221001,800.0,1
411,27.0,Surface,871.16,Raipur,492001,Varanasi,221001,800.0,2
412,29.0,Air,4023.23,Raipur,492001,Dehradun,248001,1400.0,1
413,29.0,Surface,929.24,Raipur,492001,Dehradun,248001,1400.0,2
414,7.0,Air,900.4,Raipur,492001,Gairsain,246401,1500.0,1
415,7.0,Surface,357.02,Raipur,492001,Gairsain,246401,1500.0,2
416,6.0,Air,784.22,Raipur,492001,Kolkata,700001,1100.0,1
417,6.0,Surface,307.66,Raipur,492001,Kolkata,700001,1100.0,2
418,14.0,Air,1891.0,Raipur,492001,New Delhi,110001,1200.0,1
419,14.0,Surface,529.66,Raipur,492001,New Delhi,110001,1200.0,2
420,5.0,Air,703.0,Panaji,403001,Amaravati,522020,1164.0,1
421,4.0,Surface,271.86,Panaji,403001,Amaravati,522020,1164.0,2
422,5.0,Air,587.0,Panaji,403001,Visakhapatnam,530001,1185.0,1
423,4.0,Surface,271.86,Panaji,403001,Visakhapatnam,530001,1185.0,2
424,5.0,Air,801.0,Panaji,403001,Itanagar,791111,2923.0,1
425,4.0,Surface,376.42,Panaji,403001,Itanagar,791111,2923.0,2
426,5.0,Air,801.0,Panaji,403001,Dispur,781005,2226.0,1
427,4.0,Surface,311.52,Panaji,403001,Dispur,781005,2226.0,2
428,5.0,Air,587.0,Panaji,403001,Patna,800001,1743.0,1
429,4.0,Surface,270.08,Panaji,403001,Patna,800001,1743.0,2
430,5.0,Air,587.0,Panaji,403001,Raipur,492001,1197.0,1
431,4.0,Surface,270.08,Panaji,403001,Raipur,492001,1197.0,2
432,5.0,Air,587.0,Panaji,403001,Gandhinagar,382010,1163.0,1
433,4.0,Surface,270.08,Panaji,403001,Gandhinagar,382010,1163.0,2
434,5.0,Air,587.0,Panaji,403001,Ahmedabad,380001,1149.0,1
435,4.0,Surface,270.08,Panaji,403001,Ahmedabad,380001,1149.0,2
436,5.0,Air,587.0,Panaji,403001,Chandigarh,160017,1829.0,1
437,4.0,Surface,270.08,Panaji,403001,Chandigarh,160017,1829.0,2
438,5.0,Air,801.0,Panaji,403001,Shimla,171001,2024.0,1
439,4.0,Surface,311.52,Panaji,403001,Shimla,171001,2024.0,2
440,5.0,Air,587.0,Panaji,403001,Ranchi,834001,1700.0,1
441,4.0,Surface,270.08,Panaji,403001,Ranchi,834001,1700.0,2
442,5.0,Air,587.0,Panaji,403001,Bengaluru,560001,582.0,1
443,4.0,Surface,270.08,Panaji,403001,Bengaluru,560001,582.0,2
444,5.0,Air,801.0,Panaji,403001,Thiruvananthapuram,695001,776.0,1
445,4.0,Surface,311.52,Panaji,403001,Thiruvananthapuram,695001,776.0,2
446,5.0,Air,801.0,Panaji,403001,Kozhikode,673001,661.0,1
447,4.0,Surface,320.62,Panaji,403001,Kozhikode,673001,661.0,2
448,5.0,Air,587.0,Panaji,403001,Bhopal,462001,1098.0,1
449,4.0,Surface,289.12,Panaji,403001,Bhopal,462001,1098.0,2
450,5.0,Air,587.0,Panaji,403001,Indore,452001,1035.0,1
451,4.0,Surface,270.08,Panaji,403001,Indore,452001,1035.0,2
452,5.0,Air,587.0,Panaji,403001,Mumbai,400001,583.0,1
453,4.0,Surface,298.42,Panaji,403001,Mumbai,400001,583.0,2
454,5.0,Air,587.0,Panaji,403001,Pune,411001,423.0,1
455,4.0,Surface,270.08,Panaji,403001,Pune,411001,423.0,2
456,5.0,Air,703.0,Panaji,403001,Nagpur,440001,1231.0,1
457,4.0,Surface,271.86,Panaji,403001,Nagpur,440001,1231.0,2
458,5.0,Air,801.0,Panaji,403001,Shillong,793001,2761.0,1
459,4.0,Surface,320.62,Panaji,403001,Shillong,793001,2761.0,2
460,5.0,Air,801.0,Panaji,403001,Aizawl,796001,2904.0,1
461,4.0,Surface,376.42,Panaji,403001,Aizawl,796001,2904.0,2
462,5.0,Air,801.0,Panaji,403001,Kohima,797001,2676.0,1
463,4.0,Surface,337.76,Panaji,403001,Kohima,797001,2676.0,2
464,5.0,Air,587.0,Panaji,403001,Bhubaneswar,751001,1426.0,1
465,4.0,Surface,270.08,Panaji,403001,Bhubaneswar,751001,1426.0,2
466,5.0,Air,587.0,Panaji,403001,Jaipur,302001,1289.0,1
467,4.0,Surface,271.86,Panaji,403001,Jaipur,302001,1289.0,2
468,5.0,Air,703.0,Panaji,403001,Kota,324001,1325.0,1
469,4.0,Surface,275.82,Panaji,403001,Kota,324001,1325.0,2
470,5.0,Air,863.0,Panaji,403001,Gangtok,737101,2211.0,1
471,4.0,Surface,320.62,Panaji,403001,Gangtok,737101,2211.0,2
472,5.0,Air,587.0,Panaji,403001,Chennai,600001,790.0,1
473,4.0,Surface,292.64,Panaji,403001,Chennai,600001,790.0,2
474,5.0,Air,587.0,Panaji,403001,Hyderabad,500001,662.0,1
475,4.0,Surface,289.12,Panaji,403001,Hyderabad,500001,662.0,2
476,5.0,Air,801.0,Panaji,403001,Agartala,799001,3072.0,1
477,4.0,Surface,376.42,Panaji,403001,Agartala,799001,3072.0,2
478,5.0,Air,587.0,Panaji,403001,Lucknow,226001,1548.0,1
479,4.0,Surface,270.08,Panaji,403001,Lucknow,226001,1548.0,2
480,5.0,Air,587.0,Panaji,403001,Kanpur,208001,1473.0,1
481,4.0,Surface,271.86,Panaji,403001,Kanpur,208001,1473.0,2
482,5.0,Air,587.0,Panaji,403001,Varanasi,221001,1619.0,1
483,4.0,Surface,270.08,Panaji,403001,Varanasi,221001,1619.0,2
484,5.0,Air,587.0,Panaji,403001,Dehradun,248001,1842.0,1
485,4.0,Surface,270.08,Panaji,403001,Dehradun,248001,1842.0,2
486,5.0,Air,703.0,Panaji,403001,Gairsain,246001,1903.0,1
487,4.0,Surface,292.62,Panaji,403001,Gairsain,246001,1903.0,2
488,5.0,Air,587.0,Panaji,403001,Kolkata,700001,1493.0,1
489,4.0,Surface,275.82,Panaji,403001,Kolkata,700001,1493.0,2
490,5.0,Air,587.0,Panaji,403001,New Delhi,110001,1515.0,1
491,4.0,Surface,270.08,Panaji,403001,New Delhi,110001,1515.0,2
492,10.0,Air,1363.0,Gandhinagar,382010,Amaravati,522020,1164.0,1
493,10.0,Surface,397.68,Gandhinagar,382010,Amaravati,522020,1164.0,2
494,9.0,Air,1231.0,Gandhinagar,382010,Visakhapatnam,530001,1185.0,1
495,9.0,Surface,397.68,Gandhinagar,382010,Visakhapatnam,530001,1185.0,2
496,8.0,Air,1355.0,Gandhinagar,382010,Itanagar,791111,2923.0,1
497,8.0,Surface,424.88,Gandhinagar,382010,Itanagar,791111,2923.0,2
498,7.0,Air,1084.88,Gandhinagar,382010,Dispur,781005,2226.0,1
499,7.0,Surface,416.86,Gandhinagar,382010,Dispur,781005,2226.0,2
500,6.0,Air,784.22,Gandhinagar,382010,Patna,800001,1743.0,1
501,6.0,Surface,307.66,Gandhinagar,382010,Patna,800001,1743.0,2
502,5.0,Air,587.0,Gandhinagar,382010,Raipur,492001,1197.0,1
503,5.0,Surface,270.08,Gandhinagar,382010,Raipur,492001,1197.0,2
504,4.0,Air,453.33,Gandhinagar,382010,Panaji,403001,1163.0,1
505,4.0,Surface,270.08,Gandhinagar,382010,Panaji,403001,1163.0,2
506,3.0,Air,249.54,Gandhinagar,382010,Ahmedabad,380001,28.0,1
507,3.0,Surface,160.48,Gandhinagar,382010,Ahmedabad,380001,28.0,2
508,2.0,Air,253.29,Gandhinagar,382010,Chandigarh,160017,1151.0,1
509,2.0,Surface,164.02,Gandhinagar,382010,Chandigarh,160017,1151.0,2
510,1.0,Air,165.17,Gandhinagar,382010,Shimla,171001,1230.0,1
511,1.0,Surface,106.2,Gandhinagar,382010,Shimla,171001,1230.0,2
512,1.0,Air,151.0,Gandhinagar,382010,Ranchi,834001,1577.0,1
513,1.0,Surface,95.58,Gandhinagar,382010,Ranchi,834001,1577.0,2
514,1.0,Air,151.0,Gandhinagar,382010,Bengaluru,560001,1399.0,1
515,1.0,Surface,95.58,Gandhinagar,382010,Bengaluru,560001,1399.0,2
516,1.0,Air,165.17,Gandhinagar,382010,Thiruvananthapuram,695001,1843.0,1
517,1.0,Surface,106.2,Gandhinagar,382010,Thiruvananthapuram,695001,1843.0,2
518,1.0,Air,165.17,Gandhinagar,382010,Kozhikode,673001,1668.0,1
519,1.0,Surface,114.46,Gandhinagar,382010,Kozhikode,673001,1668.0,2
520,2.0,Air,253.29,Gandhinagar,382010,Bhopal,462001,586.0,1
521,2.0,Surface,164.02,Gandhinagar,382010,Bhopal,462001,586.0,2
522,2.0,Air,253.29,Gandhinagar,382010,Indore,452001,495.0,1
523,2.0,Surface,164.02,Gandhinagar,382010,Indore,452001,495.0,2
524,3.0,Air,353.31,Gandhinagar,382010,Mumbai,400001,545.0,1
525,3.0,Surface,232.46,Gandhinagar,382010,Mumbai,400001,545.0,2
526,3.0,Air,353.31,Gandhinagar,382010,Pune,411001,664.0,1
527,3.0,Surface,232.46,Gandhinagar,382010,Pune,411001,664.0,2
528,4.0,Air,453.33,Gandhinagar,382010,Nagpur,440001,823.0,1
529,4.0,Surface,270.08,Gandhinagar,382010,Nagpur,440001,823.0,2
530,6.0,Air,1027.0,Gandhinagar,382010,Shillong,793001,2769.0,1
531,6.0,Surface,377.96,Gandhinagar,382010,Shillong,793001,2769.0,2
532,7.0,Air,1084.88,Gandhinagar,382010,Aizawl,796001,2674.0,1
533,7.0,Surface,505.65,Gandhinagar,382010,Aizawl,796001,2674.0,2
534,8.0,Air,1355.0,Gandhinagar,382010,Kohima,797001,2596.0,1
535,8.0,Surface,471.26,Gandhinagar,382010,Kohima,797001,2596.0,2
536,9.0,Air,1231.0,Gandhinagar,382010,Bhubaneswar,751001,1573.0,1
537,9.0,Surface,397.68,Gandhinagar,382010,Bhubaneswar,751001,1573.0,2
538,10.0,Air,1363.0,Gandhinagar,382010,Jaipur,302001,677.0,1
539,10.0,Surface,397.68,Gandhinagar,382010,Jaipur,302001,677.0,2
540,11.0,Air,1495.0,Gandhinagar,382010,Kota,324001,782.0,1
541,11.0,Surface,432.18,Gandhinagar,382010,Kota,324001,782.0,2
542,12.0,Air,2011.0,Gandhinagar,382010,Gangtok,737101,1984.0,1
543,12.0,Surface,630.2,Gandhinagar,382010,Gangtok,737101,1984.0,2
544,13.0,Air,1759.0,Gandhinagar,382010,Chennai,600001,1749.0,1
545,13.0,Surface,501.18,Gandhinagar,382010,Chennai,600001,1749.0,2
546,14.0,Air,1891.0,Gandhinagar,382010,Coimbatore,641001,1497.0,1
547,14.0,Surface,529.66,Gandhinagar,382010,Coimbatore,641001,1497.0,2
548,15.0,Air,2023.0,Gandhinagar,382010,Hyderabad,500001,1175.0,1
549,15.0,Surface,713.8,Gandhinagar,382010,Hyderabad,500001,1175.0,2
550,20.5,Air,3045.0,Gandhinagar,382010,Agartala,799001,3074.0,1
551,21.5,Surface,876.88,Gandhinagar,382010,Agartala,799001,3074.0,2
552,1.0,Air,151.0,Gandhinagar,382010,Lucknow,226001,1004.0,1
553,1.0,Surface,95.58,Gandhinagar,382010,Lucknow,226001,1004.0,2
554,1.0,Air,151.0,Gandhinagar,382010,Kanpur,208001,925.0,1
555,1.0,Surface,95.58,Gandhinagar,382010,Kanpur,208001,925.0,2
556,1.0,Air,151.0,Gandhinagar,382010,Varanasi,221001,1077.0,1
557,1.0,Surface,95.58,Gandhinagar,382010,Varanasi,221001,1077.0,2
558,1.0,Air,151.0,Gandhinagar,382010,Dehradun,248001,1216.0,1
559,1.0,Surface,95.58,Gandhinagar,382010,Dehradun,248001,1216.0,2
560,25.0,Air,3343.0,Gandhinagar,382010,Gairsain,246001,1316.0,1
561,25.0,Surface,1268.95,Gandhinagar,382010,Gairsain,246001,1316.0,2
562,5.4,Air,726.13,Gandhinagar,382010,Kolkata,700001,1689.0,1
563,5.4,Surface,307.66,Gandhinagar,382010,Kolkata,700001,1689.0,2
564,4.6,Air,587.0,Gandhinagar,382010,New Delhi,110001,932.0,1
565,4.6,Surface,270.08,Gandhinagar,382010,New Delhi,110001,932.0,2
566,1.0,Air,153.27,New Delhi,110001,Amaravati,522020,1452.0,1
567,1.0,Surface,131.76,New Delhi,110001,Amaravati,522020,1452.0,2
568,2.0,Air,253.29,New Delhi,110001,Visakhapatnam,530001,1925.0,1
569,2.0,Surface,164.02,New Delhi,110001,Visakhapatnam,530001,1925.0,2
570,3.0,Air,381.17,New Delhi,110001,Itanagar,791111,1814.0,1
571,3.0,Surface,289.1,New Delhi,110001,Itanagar,791111,1814.0,2
572,4.0,Air,489.17,New Delhi,110001,Dispur,781005,1592.0,1
573,4.0,Surface,311.52,New Delhi,110001,Dispur,781005,1592.0,2
574,5.0,Air,587.0,New Delhi,110001,Patna,800001,1010.0,1
575,5.0,Surface,270.08,New Delhi,110001,Patna,800001,1010.0,2
576,6.0,Air,784.22,New Delhi,110001,Raipur,492001,1182.0,1
577,6.0,Surface,307.66,New Delhi,110001,Raipur,492001,1182.0,2
578,7.0,Air,900.4,New Delhi,110001,Panaji,403001,1832.0,1
579,7.0,Surface,345.24,New Delhi,110001,Panaji,403001,1832.0,2
580,8.0,Air,1293.43,New Delhi,110001,Gandhinagar,382010,932.0,1
581,8.0,Surface,414.18,New Delhi,110001,Gandhinagar,382010,932.0,2
582,9.0,Air,1231.0,New Delhi,110001,Ahmedabad,380001,932.0,1
583,9.0,Surface,414.18,New Delhi,110001,Ahmedabad,380001,932.0,2
584,10.0,Air,1363.0,New Delhi,110001,Chandigarh,160017,246.0,1
585,10.0,Surface,397.68,New Delhi,110001,Chandigarh,160017,246.0,2
586,9.0,Air,1519.0,New Delhi,110001,Shimla,171001,342.0,1
587,9.0,Surface,424.88,New Delhi,110001,Shimla,171001,342.0,2
588,8.0,Air,1777.19,New Delhi,110001,Ranchi,834001,1135.0,1
589,8.0,Surface,510.17,New Delhi,110001,Ranchi,834001,1135.0,2
590,7.0,Air,869.0,New Delhi,110001,Bengaluru,560001,1750.0,1
591,7.0,Surface,316.22,New Delhi,110001,Bengaluru,560001,1750.0,2
592,6.0,Air,1648.99,New Delhi,110001,Thiruvananthapuram,695001,2695.0,1
593,6.0,Surface,646.0,New Delhi,110001,Thiruvananthapuram,695001,2695.0,2
594,5.0,Air,790.88,New Delhi,110001,Kozhikode,673001,2400.0,1
595,5.0,Surface,320.62,New Delhi,110001,Kozhikode,673001,2400.0,2
596,4.0,Air,478.0,New Delhi,110001,Bhopal,462001,742.0,1
597,4.0,Surface,298.42,New Delhi,110001,Bhopal,462001,742.0,2
598,3.0,Air,369.0,New Delhi,110001,Indore,452001,810.0,1
599,3.0,Surface,232.46,New Delhi,110001,Indore,452001,810.0,2
600,2.0,Air,216.74,New Delhi,110001,Mumbai,400001,1415.0,1
601,2.0,Surface,145.14,New Delhi,110001,Mumbai,400001,1415.0,2
602,1.0,Air,151.0,New Delhi,110001,Pune,411001,1421.0,1
603,1.0,Surface,95.58,New Delhi,110001,Pune,411001,1421.0,2
604,2.0,Air,260.0,New Delhi,110001,Nagpur,440001,1074.0,1
605,2.0,Surface,165.2,New Delhi,110001,Nagpur,440001,1074.0,2
606,4.0,Air,489.17,New Delhi,110001,Shillong,793001,1892.0,1
607,4.0,Surface,320.62,New Delhi,110001,Shillong,793001,1892.0,2
608,5.0,Air,801.0,New Delhi,110001,Aizawl,796001,2303.0,1
609,5.0,Surface,463.74,New Delhi,110001,Aizawl,796001,2303.0,2
610,6.0,Air,937.88,New Delhi,110001,Kohima,797001,2047.0,1
611,6.0,Surface,382.26,New Delhi,110001,Kohima,797001,2047.0,2
612,7.0,Air,900.4,New Delhi,110001,Bhubaneswar,751001,1684.0,1
613,7.0,Surface,345.24,New Delhi,110001,Bhubaneswar,751001,1684.0,2
614,8.0,Air,1293.43,New Delhi,110001,Jaipur,302001,268.0,1
615,8.0,Surface,382.82,New Delhi,110001,Jaipur,302001,268.0,2
616,9.0,Air,1231.0,New Delhi,110001,Kota,324001,458.0,1
617,9.0,Surface,397.68,New Delhi,110001,Kota,324001,458.0,2
618,10.0,Air,2708.27,New Delhi,110001,Gangtok,737101,1405.0,1
619,10.0,Surface,1581.6,New Delhi,110001,Gangtok,737101,1405.0,2
620,1.0,Air,134.94,New Delhi,110001,Chennai,600001,2175.0,1
621,1.0,Surface,93.22,New Delhi,110001,Chennai,600001,2175.0,2
622,2.0,Air,253.29,New Delhi,110001,Coimbatore,641001,2350.0,1
623,2.0,Surface,164.02,New Delhi,110001,Coimbatore,641001,2350.0,2
624,3.0,Air,557.72,New Delhi,110001,Hyderabad,500001,1560.0,1
625,3.0,Surface,301.69,New Delhi,110001,Hyderabad,500001,1560.0,2
626,4.0,Air,699.0,New Delhi,110001,Agartala,799001,2480.0,1
627,4.0,Surface,389.65,New Delhi,110001,Agartala,799001,2480.0,2
628,5.0,Air,587.0,New Delhi,110001,Lucknow,226001,499.0,1
629,5.0,Surface,271.86,New Delhi,110001,Lucknow,226001,499.0,2
630,6.0,Air,835.0,New Delhi,110001,Kanpur,208001,478.0,1
631,6.0,Surface,307.66,New Delhi,110001,Kanpur,208001,478.0,2
632,7.0,Air,900.4,New Delhi,110001,Varanasi,221001,683.0,1
633,7.0,Surface,345.24,New Delhi,110001,Varanasi,221001,683.0,2
634,8.0,Air,1099.0,New Delhi,110001,Dehradun,248001,235.0,1
635,8.0,Surface,1151.69,New Delhi,110001,Dehradun,248001,235.0,2
636,9.0,Air,1231.0,New Delhi,110001,Gairsain,246455,276.0,1
637,9.0,Surface,562.41,New Delhi,110001,Gairsain,246455,276.0,2
638,10.2,Air,1916.66,New Delhi,110001,Kolkata,700001,1450.0,1
639,10.2,Surface,475.82,New Delhi,110001,Kolkata,700001,1450.0,2
640,3.3,Air,403.32,Ahmedabad,380001,Amaravati,522020,1164.0,1
641,3.3,Surface,271.86,Ahmedabad,380001,Amaravati,522020,1164.0,2
642,3.3,Air,403.32,Ahmedabad,380001,Visakhapatnam,530001,1675.0,1
643,3.3,Surface,260.78,Ahmedabad,380001,Visakhapatnam,530001,1675.0,2
644,3.3,Air,435.17,Ahmedabad,380001,Itanagar,791111,2923.0,1
645,3.3,Surface,332.76,Ahmedabad,380001,Itanagar,791111,2923.0,2
646,3.3,Air,435.17,Ahmedabad,380001,Dispur,781006,2236.0,1
647,3.3,Surface,332.76,Ahmedabad,380001,Dispur,781006,2236.0,2
648,3.3,Air,403.32,Ahmedabad,380001,Patna,800001,1743.0,1
649,3.3,Surface,266.68,Ahmedabad,380001,Patna,800001,1743.0,2
650,3.3,Air,403.32,Ahmedabad,380001,Raipur,492001,1119.0,1
651,3.3,Surface,266.68,Ahmedabad,380001,Raipur,492001,1119.0,2
652,5.5,Air,726.13,Ahmedabad,380001,Panaji,403001,1149.0,1
653,5.5,Surface,307.66,Ahmedabad,380001,Panaji,403001,1149.0,2
654,5.5,Air,542.03,Ahmedabad,380001,Gandhinagar,382010,28.0,1
655,5.5,Surface,246.94,Ahmedabad,380001,Gandhinagar,382010,28.0,2
656,5.5,Air,726.13,Ahmedabad,380001,Chandigarh,160017,1151.0,1
657,5.5,Surface,307.66,Ahmedabad,380001,Chandigarh,160017,1151.0,2
658,5.5,Air,864.38,Ahmedabad,380001,Shimla,171001,1230.0,1
659,5.5,Surface,373.02,Ahmedabad,380001,Shimla,171001,1230.0,2
660,5.5,Air,726.13,Ahmedabad,380001,Ranchi,834001,1577.0,1
661,5.5,Surface,307.66,Ahmedabad,380001,Ranchi,834001,1577.0,2
662,5.5,Air,769.0,Ahmedabad,380001,Bengaluru,560001,1399.0,1
663,5.5,Surface,307.66,Ahmedabad,380001,Bengaluru,560001,1399.0,2
664,5.5,Air,864.38,Ahmedabad,380001,Thiruvananthapuram,695001,1843.0,1
665,5.5,Surface,377.96,Ahmedabad,380001,Thiruvananthapuram,695001,1843.0,2
666,5.5,Air,864.38,Ahmedabad,380001,Kozhikode,673001,1668.0,1
667,5.5,Surface,377.96,Ahmedabad,380001,Kozhikode,673001,1668.0,2
668,17.0,Air,2287.0,Ahmedabad,380001,Bhopal,462001,586.0,1
669,17.0,Surface,667.88,Ahmedabad,380001,Bhopal,462001,586.0,2
670,17.0,Air,2287.0,Ahmedabad,380001,Indore,452001,495.0,1
671,17.0,Surface,623.62,Ahmedabad,380001,Indore,452001,495.0,2
672,17.0,Air,1322.0,Ahmedabad,380001,Mumbai,400001,545.0,1
673,17.0,Surface,667.88,Ahmedabad,380001,Mumbai,400001,545.0,2
674,17.0,Air,1322.0,Ahmedabad,380001,Pune,411001,664.0,1
675,17.0,Surface,623.62,Ahmedabad,380001,Pune,411001,664.0,2
676,21.0,Air,2815.0,Ahmedabad,380001,Nagpur,440001,823.0,1
677,21.0,Surface,696.92,Ahmedabad,380001,Nagpur,440001,823.0,2
678,21.0,Air,3487.0,Ahmedabad,380001,Shillong,793001,2769.0,1
679,21.0,Surface,840.58,Ahmedabad,380001,Shillong,793001,2769.0,2
680,21.0,Air,3487.0,Ahmedabad,380001,Aizawl,796001,2674.0,1
681,21.0,Surface,1297.83,Ahmedabad,380001,Aizawl,796001,2674.0,2
682,21.0,Air,3487.0,Ahmedabad,380001,Kohima,797001,2596.0,1
683,21.0,Surface,989.0,Ahmedabad,380001,Kohima,797001,2596.0,2
684,25.0,Air,3343.0,Ahmedabad,380001,Bhubaneswar,751001,1573.0,1
685,25.0,Surface,813.08,Ahmedabad,380001,Bhubaneswar,751001,1573.0,2
686,25.0,Air,3343.0,Ahmedabad,380001,Jaipur,302001,677.0,1
687,25.0,Surface,813.08,Ahmedabad,380001,Jaipur,302001,677.0,2
688,25.0,Air,3343.0,Ahmedabad,380001,Kota,324001,782.0,1
689,25.0,Surface,813.08,Ahmedabad,380001,Kota,324001,782.0,2
690,25.0,Air,4143.0,Ahmedabad,380001,Gangtok,737101,1984.0,1
691,25.0,Surface,1522.55,Ahmedabad,380001,Gangtok,737101,1984.0,2
692,25.0,Air,3343.0,Ahmedabad,380001,Chennai,600001,1749.0,1
693,25.0,Surface,813.08,Ahmedabad,380001,Chennai,600001,1749.0,2
694,25.0,Air,3343.0,Ahmedabad,380001,Coimbatore,641001,1497.0,1
695,25.0,Surface,813.08,Ahmedabad,380001,Coimbatore,641001,1497.0,2
696,9.5,Air,1297.0,Ahmedabad,380001,Hyderabad,500001,1175.0,1
697,9.5,Surface,397.68,Ahmedabad,380001,Hyderabad,500001,1175.0,2
698,9.5,Air,1601.0,Ahmedabad,380001,Agartala,799001,3074.0,1
699,9.5,Surface,424.88,Ahmedabad,380001,Agartala,799001,3074.0,2
700,9.5,Air,1297.0,Ahmedabad,380001,Lucknow,226001,1004.0,1
701,9.5,Surface,397.68,Ahmedabad,380001,Lucknow,226001,1004.0,2
702,9.5,Air,1297.0,Ahmedabad,380001,Kanpur,208001,925.0,1
703,9.5,Surface,397.68,Ahmedabad,380001,Kanpur,208001,925.0,2
704,9.5,Air,1297.0,Ahmedabad,380001,Varanasi,221001,1077.0,1
705,9.5,Surface,397.68,Ahmedabad,380001,Varanasi,221001,1077.0,2
706,9.5,Air,1297.0,Ahmedabad,380001,Dehradun,248001,1216.0,1
707,9.5,Surface,397.68,Ahmedabad,380001,Dehradun,248001,1216.0,2
708,9.5,Air,1297.0,Ahmedabad,380001,Gairsain,246001,1316.0,1
709,9.5,Surface,544.8,Ahmedabad,380001,Gairsain,246001,1316.0,2
710,9.5,Air,1297.0,Ahmedabad,380001,Kolkata,700001,1493.0,1
711,9.5,Surface,397.68,Ahmedabad,380001,Kolkata,700001,1493.0,2
712,9.5,Air,1297.0,Ahmedabad,380001,New Delhi,110001,932.0,1
713,9.5,Surface,397.68,Ahmedabad,380001,New Delhi,110001,932.0,2
714,10.0,Air,1363.0,Kolkata,700001,Amaravati,522020,1452.0,1
715,10.0,Surface,397.68,Kolkata,700001,Amaravati,522020,1452.0,2
716,20.0,Air,2683.0,Kolkata,700001,Visakhapatnam,530001,1450.0,1
717,20.0,Surface,667.88,Kolkata,700001,Visakhapatnam,530001,1450.0,2
718,10.5,Air,1765.0,Kolkata,700001,Itanagar,791111,1868.0,1
